id,text,created_at,author,location
1461368681045311488,AHH HE LOOKS SO GOOD #Eternals #Eros #HarryStyles ,2021-11-18 16:20:19+00:00,𝙶𝚒𝚜𝚎𝚕𝚕𝚎✨🖤//ETERNALS/HAWKEYE ERA,
1461368393362247682,The secret is out as Harry Styles' MCU character has officially been revealed with a new #Eternals character poster… ,2021-11-18 16:19:10+00:00,Screen Rant,All over
1461368118484238346,harry’s official character poster for #Eternals ,2021-11-18 16:18:05+00:00,harry archive bot,
1461367959046164480,"November ❄ @cineworld 

1) #Eternals  8/10

@JasonReitman
2) #GhostbustersAfterlife 9/10 ⭐

The movie I have been w… ",2021-11-18 16:17:26+00:00,Mark Billing ❄🎬🎮🖖❄,"South East, England"
1461367953530654741,An awesome day with a great friend was followed by an incredible night along the waterfront and dinner @Waterbar th… ,2021-11-18 16:17:25+00:00,Ritterton,"Washington, USA"
1461367843845410819,@CultureCrave HARRY STYLES... #Eternals ,2021-11-18 16:16:59+00:00,Meteorologist Thomas,
1461367753726595080,Harry Styles en #Eternals 😊 ,2021-11-18 16:16:38+00:00,CriticoDaniel #Eternals #SpidermanNoWayHome,"Cartagena, Colombia"
1461367629130518538,"Harry Styles as Eros for Marvel’s #Eternals 
#HarryStyles ",2021-11-18 16:16:08+00:00,Anastasiya,
1461367548788674568,look who got his own poster #Eros #Eternals ,2021-11-18 16:15:49+00:00,Jay The Hawkmaestro🏹 Hawkeye (5 days),
1461367286397210629,"#eternals spoilers
.
.
.
.
thinking about how ikaris probably left sersi bcs he couldn't keep hiding secrets from h… ",2021-11-18 16:14:46+00:00,ror/kory 🧣 ikaris apologist,30th century
1461367177026543622,"The moment I saw him in theaters, I almost burst out into laughter! #Eternals 🤣 ",2021-11-18 16:14:20+00:00,Big J,"New Jersey, USA"
1461367156847742976,"[⭐️🦊] New poster for #Eternals featuring Harry Styles as Eros. 

""Meet the Royal Prince of Titan, brother of Thanos… ",2021-11-18 16:14:15+00:00,HARRY SOURCE,
1461367146055753731,"Marvel (MCU) this year..
#WandaVision was amazing
#FalconAndWinterSoldier was bad (I didn't like it)
#Loki was real… ",2021-11-18 16:14:13+00:00,CaptainAradalorian19,
1461367066464645128,@LiamTCrowley #Eternals hasn't premiered here in the Philippines yet so...💀,2021-11-18 16:13:54+00:00,Aeron Eclarinal,"Las Piñas, Philippines"
1461366974789795852,FINALLY! #Eros #Eternals #HarryStyles ,2021-11-18 16:13:32+00:00,👻,
1461366954912993290,"but what’s the point of releasing a poster of a character with a 1 min screen time 
#Eternals ",2021-11-18 16:13:27+00:00,4you,safe place
1461366924844036117,"A direct shot at my heart 💘
Destined to be hung up high on my gallery 💗💗💗

#HarryStyles
#MCUEternals #Eternals… ",2021-11-18 16:13:20+00:00,Jenna | #FREEDOM FOR HARRY 🌈,Rabbit hole 🐇
1461366852567941122,guess this means we can talk about Pip the Troll now? #Eternals ,2021-11-18 16:13:03+00:00,M. Dean Cooper,"Pittsburgh, PA"
1461366810423484417,"Official poster for Harry Styles' ""Eros"" in #Eternals ",2021-11-18 16:12:53+00:00,Fandom Lair,
1461366780731998208,"Oh my gods, Harry got an Eternals character poster!

#HarryStyles #Eternals
",2021-11-18 16:12:46+00:00,Rachel 🥞,"Pittsburgh, PA"
1461366772108435463,A poster for Harry Styles’ Eros has been released for  #Eternals ,2021-11-18 16:12:44+00:00,Marvel Updates,
1461366758032375809,"HOW DOES ONE GET THE #Eternals #harrystyles POSTER! I neeedddd 

@MarvelStudios",2021-11-18 16:12:40+00:00,Anna // LT2 is coming,Wishing I was at a Concert
1461366704710299648,"I NEED MORE CAPITAL LETTERS! 
I'M SO PROUD OF HIM @Harry_Styles
#Eternals ",2021-11-18 16:12:27+00:00,You're so GOLDEN 💖 (Harry's my friend),
1461366620593352707,the official poster of harrys character in #Eternals omg so true ,2021-11-18 16:12:07+00:00,christineʰ ♡,treat people with kindness 
1461366603660939267,🦊 Boom! #Eternals so damn excited!! ,2021-11-18 16:12:03+00:00,↑Elízz ProBer ₪ØΞ.o· ◟̽◞̽,
1461366593322029064,Now release a character poster for Blade. 😉 #Eternals ,2021-11-18 16:12:01+00:00,Ronak 🎮 Pokémon Brilliant Diamond 🎮,"Hell, in all religions"
1461366584010625040,"Marvel have shared a brand new #Eternals character poster for Harry Styles' Eros - Royal Prince of Titan, brother o… ",2021-11-18 16:11:59+00:00,JumpCut Online,
1461366476892303381,Finally watched #Eternals and I gotta say it wasn't as bad as the critics say it is. Probably the freshest and bold… ,2021-11-18 16:11:33+00:00,shafiqshahari,
1461366461432094725,Check out Eros’ brand new character poster! #Eternals #Eros ,2021-11-18 16:11:29+00:00,Disney+ Updates,
1461366334420357120,An official poster for Harry Styles' Eros in #Eternals has been released. @Harry_Styles ,2021-11-18 16:10:59+00:00,Consequence,New York
1461366303650844683,"My latest from @MCU_Direct !
Side note: imagine if nobody had spoiled this at the world premiere. You know who you… ",2021-11-18 16:10:52+00:00,"Richard Nebens - The Direct, The Illuminerdi","California, USA"
1461366260122341387,Me and Hannan during the post credits scene… #Eternals ,2021-11-18 16:10:41+00:00,hanna,
1461366239712874500,New #Eternals poster of Harry Styles as Eros. ,2021-11-18 16:10:37+00:00,Pop Base,
1461366228799275017,in love with everything you do&lt;3 @Harry_Styles #Eternals #eros ,2021-11-18 16:10:34+00:00,jacquelyn🧣,《 she/her 》
1461366220192563210,In the comics one of his powers is that he basically is able to turn people on &amp; then smash lmfao. The play boy of… ,2021-11-18 16:10:32+00:00,KCP Armani,"Kansas, USA"
1461366161380032521,Harry’s official character poster for #Eternals ,2021-11-18 16:10:18+00:00,Harry Styles Updates,"Holmes Chapel, England"
1461366134003802122,An official new #Eternals character poster highlights #HarryStyles' #Eros: ,2021-11-18 16:10:11+00:00,The Direct,
1461366119160287232,HARRY STYLES CARALHOOO #Eternals ,2021-11-18 16:10:08+00:00,Isa & Lou,🏳️‍🌈
1461366106791186451,#harrystyles official #marvel #eternals poster 😳😳 #harry @marvelstudios @marvel ,2021-11-18 16:10:05+00:00,Kezia Giovanazzi,Western Australia
1461365970987929611,"Wow so even Marvel are out here posting about *blank*, would be a spoiler I suppose if I hadn’t seen that reviewer… ",2021-11-18 16:09:33+00:00,🎄Paul 🎅🏼,"Hartlepool, England"
1461365967666167808,"The brother of the Thanos, Eros aka Starfox gets his own character poster for #Eternals 

(@TheEternals) ",2021-11-18 16:09:32+00:00,Geek Vibes Nation,press@geekvibesnation.com
1461365810421583892,"I AM SO BEYOND 
PROUD OF HARRY ⭐️🦊
 #Eternals ",2021-11-18 16:08:54+00:00,Christy Ballance,"North Carolina, USA"
1461365768340131843,Imagine if we didn’t know. #Eternals ,2021-11-18 16:08:44+00:00,Matt Roembke - TheDirect.com,"Denver, CO"
1461365652749385729,Hope that in #Eternals  🤞🏼🤞🏼 ,2021-11-18 16:08:17+00:00,B.A 🧉💥,
1461365633904373772,Official poster for Harry Styles’ Eros in #Eternals ,2021-11-18 16:08:12+00:00,Culture Crave 🍿,"San Francisco, CA"
1461365577591623690,Harry’s #Eternals poster!! He’s so gorgeous he’s glowing💛 ,2021-11-18 16:07:59+00:00,L♡︎’s Zayn♫Namjin✌︎︎,she/her
1461365571987984401,"Meanwhile, the X-men are chillin on Krakoa being hidden by the telepaths, scrolling on Twitter like damn can we mak… ",2021-11-18 16:07:57+00:00,▪︎-|A|-▪︎drian,"Seattle, WA"
1461365567001038856,""" ROYAL PRINCE OF TITAN "" @Harry_Styles 🤌🏻 THAT'S MA BOY ! 😭😭 #Eternals ",2021-11-18 16:07:56+00:00,MutualRespect◟̽◞̽,
1461365501720883200,"“The Royal Prince”👑

#Eternals ",2021-11-18 16:07:41+00:00,Kasak 🧣,she/her 🌈
1461365351355088903,Harry Styles as Eros in #Eternals ,2021-11-18 16:07:05+00:00,Mr.Nobody,
1461365308824776705,"“Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great Advebtu… ",2021-11-18 16:06:55+00:00,sav.,+63 • she/they.
1461365227333771264,"O my god, it’s beautiful @Harry_Styles  #HarryStyles #Eternals ",2021-11-18 16:06:35+00:00,Zayn's bitch🖤,
1461365107389190157,The spoiler ban has officially been lifted for #Eternals. Character poster for Harry Styles' Eros has been released. ,2021-11-18 16:06:07+00:00,BLM 🇨🇩Markus Zolan || ETERNALS SPOILERS,"Brussels, Belgium"
1461365090523893761,The official poster of Harry Styles as Eros in #Eternals has been released. ,2021-11-18 16:06:03+00:00,SoundsOfSeries,Paris
1461365024912412672,"IT'S ABOUT TIME! This is one of THE BEST kept secrets in the MCU. 

Eros, aka Starfox, is officially here. #Eternals ",2021-11-18 16:05:47+00:00,Screen Sisters 📺,
1461365007770288132,Harry Styles siendo #Eros en #Eternals 💖🧚🏻‍♀️ ,2021-11-18 16:05:43+00:00,sav ; 💖 OCTAVIUS TE AMO 💖,
1461364920881082381,"FINALLY 
#Starfox #HarryStyles #Eternals #MarvelStudios #Marvel ",2021-11-18 16:05:22+00:00,lav🎸+style,louaylors
1461364869169496070,"Get your #Eternals merch and much more now. Starting at $3 only.
Available now - ",2021-11-18 16:05:10+00:00,Husain,"Mumbai, India"
1461364838592962565,"I'm posting spoilers for Eternals now, you've been warned. Eros was great, but I wanted to see Blade. #Eternals",2021-11-18 16:05:03+00:00,BWM,Wherever the Marvel wind blows
1461364754534985735,Meet #Eros in our brand new poster #StarFox #Eternals now playing ,2021-11-18 16:04:42+00:00,Asad Ayaz,
1461364734087688200,Harry Styles has just got his own character poster for #Eternals #Eros ,2021-11-18 16:04:38+00:00,Movies That Maher w The Viking,
1461364728538689548,Poster oficial de Harry Styles como #Eros en #Eternals. ,2021-11-18 16:04:36+00:00,Mauricio Merino,México
1461364682824957965,#ThisWeekInMarvel I’m thankful for #Loki and #ShangChi and #Eternals! ❤️ Ok to read,2021-11-18 16:04:25+00:00,Jon Kent,"Atlantis, Fallen Mayan Empire"
1461364672590876674,"Meet the Royal Prince of Titan, brother of #Thanos, the Knave of Hearts, defeater of Black Roger, the great adventu… ",2021-11-18 16:04:23+00:00,Charmian Lee,"Singapore, LA, SF"
1461364642010189826,Harry’s official character poster for #Eternals! ,2021-11-18 16:04:16+00:00,HSD,Worldwide
1461364557545312272,I'M IN FUCKING LOVE WITH EROS #Eternals ,2021-11-18 16:03:56+00:00,Daiki | VA VER A LOUIS,taylor ; 03/05
1461364539249741847,"“and see @Harry_Styles in Marvel Studios’ #Eternals  only in theaters NOW!” 
THIS IS KEOSNDND NO. JUST. WHAT WORLD… ",2021-11-18 16:03:51+00:00,cam³⁶⁹ HSLOT SEASON🐇,"to live is the rarest thing in the world. most people exist, that is all."
1461364522753478662,"Harry Styles’ EROS gets his own #Eternals character poster. 

Did y’all really enjoy this post credits scene?? ",2021-11-18 16:03:47+00:00,🎥 The Aged Narrative Pod 🎮,Somewhere in the Multiverse
1461364384874201101,"Meet the Royal of Titans, Eros God of Love

#eternals baru je release character poster ",2021-11-18 16:03:14+00:00,MCU Network,Avengers Tower
1461364383091597322,New #Eternals character poster featuring Harry Styles as the eternal #Eros / #StarFox. ,2021-11-18 16:03:14+00:00,The Marvel Bulletin,Earth-616
1461364380910514181,"#eternals spoilers 
-
-
-
-
-
-
-
-
-
- ",2021-11-18 16:03:13+00:00,katie ⴵ 🧣🐙🐺,she/her/🏳️‍🌈/17/istp
1461364375663497224,"I still can't believe this is real. Honestly, I blacked out as soon as I saw Harry’s silhouette. #Eternals ",2021-11-18 16:03:12+00:00,Shelby Elpers 🍂,United States
1461364347943337997,"Eros, brother of Thanos, takes the spotlight in his very own character poster for #Eternals ",2021-11-18 16:03:06+00:00,Murphy's Multiverse,
1461364345816838154,Official Poster for Harry Style’s Eros in #Eternals !! Brother of Thanos! ,2021-11-18 16:03:05+00:00,Geekology,"Clifton, NJ"
1461364339294621696,Well there it is! #Eternals ,2021-11-18 16:03:03+00:00,POC Culture,
1461364334362202129,They belong to us now 😏😏😏#TheBatman #Eternals ,2021-11-18 16:03:02+00:00,(Cobra) Kai⚡️,"Toronto, Canada"
1461364332982247432,Look who just got their own #Eternals character poster! ,2021-11-18 16:03:02+00:00,Binge Watch This,"New York, USA"
1461364286408724486,📸| Harry on a poster for #Eternals. ,2021-11-18 16:02:51+00:00,HL Daily Media,
1461364195560067088,"Today, last chance to experience Marvel Studios' #Eternals with all your senses! Feel it in #4DX! ",2021-11-18 16:02:29+00:00,4DX,"LA, NYC, SEATTLE, HOUSTON, ORLANDO, WASHINGTON DC, JACKSONVILLE and MANY MORE"
1461364156871761933,The official poster for Harry Styles’ Eros in #Eternals  has been released. ,2021-11-18 16:02:20+00:00,Pop Tingz,
1461364133220085770,Meet #eros from #Eternals ,2021-11-18 16:02:14+00:00,Picture This 📸,
1461364125473271814,"Me and @PadawaEnki just got home from seeing #Eternals, and we absolutely loved it!",2021-11-18 16:02:13+00:00,That #BLM #KroenkeOut Bun ✊🏿✊🏾✊🏽,"Norwich, England"
1461364036763668484,"The experience shows how the Eternals helped shape Earth's civilization over the past 7,000 years.… ",2021-11-18 16:01:51+00:00,SB Animation,London
1461364023438430212,A new poster for #Eternals featuring Harry Styles as Eros has been released. ,2021-11-18 16:01:48+00:00,Film Updates,Insta: thefilmupdatesofficial
1461363983722500109,Omg I can’t believe #HarryStyles is in #Eternals which is out in theatres now! I can’t wait to see the movie for hi… ,2021-11-18 16:01:39+00:00,Yousef | Drukkari stan |,I don’t exist
1461363881574420498,"character poster for eros #eternals

Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeat… ",2021-11-18 16:01:14+00:00,wrrwenna,
1461363845532819465,"Marvel releases first official look at @Harry_Styles’ MCU character Eros, Brother of Thanos, following his… ",2021-11-18 16:01:06+00:00,"Lights, Camera, Pod",United States
1461363841804103684,The #Eternals movie had the audacity to have Kumail Nanjiani’s character be a Bollywood star and we didn’t see the… ,2021-11-18 16:01:05+00:00,💛✨Rachel Herrick✨💛,"Los Angeles, CA"
1461363590137401352,Sit right back and you’ll hear a tale!  Check out our latest episode reviewing “Eternals (2021)” 😊🎬❤️ Watch now her… ,2021-11-18 16:00:05+00:00,Oh Brother Podcast,
1461363026049712134,#Eternals was a good movie.  I want to see more. There’s been worst movies that has gotten far better reviews. I don’t get it.,2021-11-18 15:57:50+00:00,BonBon 🍫,"Brooklyn, NY"
1461362695513337860,"I saw #Eternals today! It was so so so good for me, I rate it 150/100. Thank you and I love you Chloé Zhao🙏🏻🙏🏻🙏🏻",2021-11-18 15:56:32+00:00,Kei Zama 🏳️‍🌈,Japan
1461362422388707347,"#Eternals has an average of 6.1, ",2021-11-18 15:55:26+00:00,Veboli,
1461361485100109829,good morning to my fav cast doing the sign for #eternals all together ,2021-11-18 15:51:43+00:00,nerina | CELIA DAY,23 yo. she/her.
1461360678468349956,Ikaris in his classic costume. Warm up sketch with flat color #eternals #Ikaris #comics ,2021-11-18 15:48:31+00:00,Drew,"Detroit, MI"
1461360209276723208,"@KOOKPJN daddy 

#Kep1er   #JENNIE #SpiderverseConfirmado #gfvip #tzvip #rosmello #prelemi #BTS #followtrick… ",2021-11-18 15:46:39+00:00,ju !,"you healed my january sorrows, you made it all right, thank you family, my words are not enough to show all my love, 𝗯𝘁𝘀 & 𝗶𝘁𝘇𝘆"
1461359084288888832,This is how attention to detail can help you advance in a really big way. Actor @aceruele played Deviants in Marvel… ,2021-11-18 15:42:11+00:00,Geekdom Empowers,
1461357752287072270,"Not a big fan of #Eternals movie atheist undertones. They're not even pretending anymore it's just straight up ""religion = bad"".",2021-11-18 15:36:53+00:00,willthinkforcash,
1461357638839537668,I loved #Eternals.,2021-11-18 15:36:26+00:00,Sehban Farooqui,
1461357252544057368,2 Hari marthon #MCU #Eternals and #VenomLetThereBeCarnage ,2021-11-18 15:34:54+00:00,UserMage,"Kalimantan Selatan, Indonesia"
1461357176539074569,my babies #Sersi #Ikaris #Eternals ,2021-11-18 15:34:36+00:00,Cristina| Ikaris my beloved ᰔᩚ,19
1461356107264262158,"#thanos v #eternals... smart move by Marvel
",2021-11-18 15:30:21+00:00,Renaldo Matadeen,
1461355828070416388,Just saw #Eternals for the second time and I enjoyed it even more 💫,2021-11-18 15:29:14+00:00,☀️here comes the sun☀️ alex (she/her),
1461355727662960640,#Eternals did that thing where the most interesting part of the whole movie was the sequel it sets up.,2021-11-18 15:28:50+00:00,Drew W. Griswold,
1461353837978009610,"☀️Even in a downtrend there's  sunshine when you own some $BTC

#Bitcoin Girl 🚀🚀 $ETH $SOL #Thailand #cryptogirl… ",2021-11-18 15:21:20+00:00,Crypto Jan Official,Moon
1461353650605813774,#thursdaymorning is better by listening to #HOBI as @eilfmovies &amp; @untidyvenus join us to talk best #dramas on #TV… ,2021-11-18 15:20:35+00:00,History of Bad Ideas,http://webegeekspc.com
1461353459169435654,"#Eternals 
-
-
-
-
-
-
They being protective of Sersi melts my heart 💚 ",2021-11-18 15:19:49+00:00,natalia,she/her
1461352549085114380,Bout to watch #ETERNALS again 🤨,2021-11-18 15:16:12+00:00,THE YDKTt,THE NEW WORLD 
1461351758723096592,"Whenever you hear the name #Eternals 

you remeber me XD ",2021-11-18 15:13:04+00:00,Eternals whore,@DriftFN_@Vozifysus@epicmorty
1461351430514561027,"Eternals Spoilercast – The Reactor Corps 56

We’re diving into the latest Marvel movie #Eternals and discussing all… ",2021-11-18 15:11:46+00:00,The Whatnauts,Earth 616
