	id	created_at	author	location	full_text	category	sentiment
134	1.46143e+18	2021-11-18 20:43:13+00:00	if(BTC.IsSoV) {Titanic.IsStoreOfPassengers=true;};	United Kingdom	"@steve_hanke Nano $XNO fixes this and you know it

$NANO is one of the #Eternals 

You'll get it eventually...

No inflation nor fees

"	e	n
135	1.46143e+18	2021-11-18 20:42:24+00:00	Turkey Ray	Greenville, GA	So, I really had no expectations either way for #Eternals, but I really enjoyed it.	p	p
136	1.46143e+18	2021-11-18 20:41:17+00:00	Daniel Mail	Newport, Yorkshire	"I went to see a film recently which had its enjoyable moments, but ultimately suffers from unlikeable characters, bad acting and bizarre sex scenes, as  well as being a little too long.
I’m talking, of course, about Eternals. Pic unrelated.
#Eternals

#cultcinemasunday #theroom "	c	x
137	1.46143e+18	2021-11-18 20:41:05+00:00	Thena’s lovers		Does anyone have the scene that comes out with this song? I want to cry again #Thena #Eternals	e	p 
138	1.46143e+18	2021-11-18 20:40:52+00:00	jordan SAW ETERNALS X2	any • black • 16  	"#eternals spoiler 
-
-
-
-
-
kinda becoming an ikaris apologist.. i feel sick everyone look away"	e	x
139	1.46143e+18	2021-11-18 20:40:20+00:00	ًtalia saw eternals !	she they ❀ cbyf ➞	"// #ETERNALS SPOILERS

-

-

-

something very lgbt happened to me in this scene 
 "	p	p
140	1.46143e+18	2021-11-18 20:38:47+00:00	Marvel Studios Canada	Toronto, Canada	Eternals, they’re just like us 😉 ✨ Experience Marvel Studios’ #Eternals NOW PLAYING only in theatres!	e	p 
141	1.46143e+18	2021-11-18 20:38:27+00:00	Ash M	San Jacinto, CA	That Cat's out of the bag! I really enjoyed #Eternals stick around for the post credits scenes.	p	p 
142	1.46143e+18	2021-11-18 20:38:09+00:00	fannii is waiting for NWH	she/her | 19	Idk what kinda drugs did they put into #Eternals but that movie is sO FREAKING COOL I'M OBSESSED	p	p
143	1.46143e+18	2021-11-18 20:37:41+00:00	‎𝒮𝒶𝓇𝒶‎‎✨	Los Angeles, CA	They have posters that change to the different #Eternals !! So cool! #Thena	e	p 
144	1.46143e+18	2021-11-18 20:36:55+00:00	AJ Khah	between chicago and atlanta	After watching the #Eternals movie this past weekend I had to go through my comic collection to find this gem!	o	p 
145	1.46143e+18	2021-11-18 20:35:56+00:00	jonsihtric 📂		"connie twd fancam fc edit the walking dead lauren ridloff #TWD #TWDFamily #TheWalkingDead #Eternals #Makkari 

 "	e	p
146	1.46143e+18	2021-11-18 20:35:30+00:00	Deadpool 🎅	Marvel cinematic universe 		o	n
147	1.46143e+18	2021-11-18 20:35:10+00:00	Dr. Alan_Black		#Eternals   Your movie Sucks @kumailn	p	x
148	1.46143e+18	2021-11-18 20:33:20+00:00	Johan Hellzenius	Stockholm, Sverige	Just saying #Eternals #WandaVision #SheHulk	o	n 
149	1.46143e+18	2021-11-18 20:32:13+00:00	ʀᴀʜᴜʟ🕷️🔔 ⎊	Hyderabad, India	"Eternals passed the $300M global mark on Wednesday.

#Eternals 🌟 "	m	n
150	1.46143e+18	2021-11-18 20:30:02+00:00	Andrew Ledford		"One thing I love about @TheEternals is that #ChloeZhao gives us these really beautiful scenic shots that last just long enough for you to screenshot them so you can use them for your desktop background. 
#Eternals"	a	p
151	1.46143e+18	2021-11-18 20:29:46+00:00	JoAnne H 🌟 Use your power for good!	NY/NJ	Thank you Marvel. My worlds are colliding. 🥰👏🏻 I’m so excited for a future with Harry Styles as ⭐️🦊 #Eros #Eternals	h	p 
152	1.46143e+18	2021-11-18 20:26:30+00:00	GamerGuyOregon	Portland, OR	This means that the ONLY Marvel film I have yet to see is #Eternals	o	p
153	1.46143e+18	2021-11-18 20:25:48+00:00	Treat Harry With Kindness 🐇		"Harry’s #Eternals  co-star Lia (aka. Sprite) was at the show last night 🥰

🎥©️ liaryanmchugh on IG Stories

✌🏻💚 "	c	p
154	1.46143e+18	2021-11-18 20:25:42+00:00	Muks🕷🌙🦇	India	Just watched #ShangChi and despite popular opinion I prefer #Eternals (Yes I know i’m late to watch this movie but I feel like Shang-Chi really dragged on in the final battle I honestly couldn’t give a crap about the antagonist the only thing I cared about was dealt with)	p	p
155	1.46143e+18	2021-11-18 20:25:33+00:00	lindsey	Ireland	i saw #Eternals yesterday. it's the kind of movie which probably would have been better as a tv series because it's a whole lot of everything. i enjoyed it and the cast is superb, even if i had a moment at the end of 'that looks like harry sty- ohhhh'.	c	p 
156	1.46143e+18	2021-11-18 20:24:32+00:00	Kimmy The Pooh	New York, New York	"I wrote about #Eternals &amp; what it got right -- casting Asians in fantasy, a genre they're often absent from. much of the erasure has to do w/the way in which white authors of source material have traditionally drawn from a medieval, eurocentric world view.
"	c	p
157	1.46143e+18	2021-11-18 20:24:16+00:00	The Matthew James Review		"EPISODE 35🔔🔔

In this episode of #TheMJR Matthew James reviews The Eternals, The Harder They Fall and Dune
#Eternals #TheHarderTheyFall #Dune

Spotify: "	r	n
158	1.46143e+18	2021-11-18 20:24:08+00:00	:)		"damn people actually jealous of #HarryStyles as #starfox on #Eternals  
just haven’t seen his acting performance and what chris nolan had to say bout him"	h	p
159	1.46143e+18	2021-11-18 20:23:30+00:00	Vanessa	Praha, Česká republika 🇨🇿	"Shout out to #Ethereum investors. Follow eCash. Do this before the eCash Train leaves the station. Don't regret later! Maybe I don't have blue ticks on my profile, but I have blue gold in my wallet. #XEC #eCash @CainBCHA
#Eternals #Eternos #ETH #eCashArmy "	o	p
160	1.46143e+18	2021-11-18 20:22:10+00:00	merde norange	Escaped from Azkaban	"Eros after you peg him #Eternals 

#EternalsEros #HarryStyles #starfox #EternalsStarfox #marvel "	e	n
161	1.46143e+18	2021-11-18 20:19:04+00:00	Mike Messina	Washington, DC	#Eternals has now earned $300 million at the box office worldwide.	m	n
162	1.46143e+18	2021-11-18 20:18:53+00:00	Ann Pashon	Illinois, USA	@MarvelStudios @Harry_Styles I so cant wait to see #Eternals	h	p
163	1.46143e+18	2021-11-18 20:14:47+00:00	PopCulture&Theology		I should say that I thought the #Eternals was a “good not great” Marvel movie. Some interesting choices and concepts, and I always appreciate seeing Marvel take more obscure properties and bring them into the cultural conversation (especially all things Kirby).	p	p
164	1.46143e+18	2021-11-18 20:12:11+00:00	L&H Updates	H:🇺🇸 L:🇺🇸	"📲| Instastories de Lia McHugh [Sprite en #Eternals] viendo a @Harry_Styles en #LoveOnTourLA 🤍
© liaryanmchugh "	c	n
165	1.46143e+18	2021-11-18 20:11:40+00:00	Renzo Cómena		MARVEL POSTER FOR #Eternals #EROS 😗	h	p 
166	1.46143e+18	2021-11-18 20:10:06+00:00	Woody	Va Beach, Virginia	#Marvel Has Officially Released #HarryStyles’ ‘#Eternals’ Character Poster And People Have A Lot Of Thoughts	h	n 
167	1.46143e+18	2021-11-18 20:09:06+00:00	Takumi Miyamae		"Love u🧡🧡
#HarryStyles 
#Eternals 
#映画好きな人と繋がりたい "	h	p
168	1.46143e+18	2021-11-18 20:06:45+00:00	Vishakh Vijay Nambiar		"#Eternals
An absolute watch 🔥 Screw the critics. 
#Marvel #MCUPhase2
@MarvelStudios"	p	p
169	1.46143e+18	2021-11-18 20:06:32+00:00	Ξlliot - ETERNALS	they / he / star + more	"// #Eternals Spoilers

this scene had me snorting 💀 "	p	x
170	1.46143e+18	2021-11-18 20:05:27+00:00	Mattie	Ireland 🇮🇪	So finally got to watch #Eternals last night and I gotta say, I really enjoyed it! Different in it's approach but quite interesting! Chloe Zhao done amazing with the cinematography and scenes, along with the characters and their story! The celestial scenes were so dope!	a	p 
171	1.46143e+18	2021-11-18 20:05:04+00:00	MarinaSher	Ukraine 	"Going to watch #eternals 💜💜💜
#FriendsEternalsOST
#jimin
#v"	o	p
172	1.46143e+18	2021-11-18 20:04:29+00:00	certified stressed tf out girl	EAST LDN	Awwww for fucks sake. #Eternals	p	n 
173	1.46142e+18	2021-11-18 20:03:10+00:00	thegnooest		"No Way Home Trailer! Ghostbusters: Afterlife! Eternals! - FMB for 11/16/2021

"	o	n
174	1.46142e+18	2021-11-18 20:02:36+00:00	John R #blacklivesmatter	YVR via YEG	"For me the most powerful and moving part of #Eternals was when they overcame the personal differences borne of millennia of struggle and uncertainty, combining their wills and disparate powers to influence the course of humankind by creating ""The Rachel"" haircut in 1995."	p	p
175	1.46142e+18	2021-11-18 20:02:22+00:00	DiscussMarvel	Wakanda	I will never not cry at seeing these two reunite for #Eternals 😢	c	p 
176	1.46142e+18	2021-11-18 20:01:37+00:00	Lincoln Hayes	NYC adjacent	"My latest for @popculturebeast is my review of #Eternals. I have many thoughts and feelings, mostly sleepiness. #Linkinbio 
.
.
.
#marvelmovies #marvelcinematicuniverse #mcu #phase4 #filmreview "	p	x
177	1.46142e+18	2021-11-18 20:01:12+00:00	AIQ_node ⚙️	Toronto, Ontario	I made it to the opening marvel flash card  … but man that was rough #Eternals @Marvel	p	x 
178	1.46142e+18	2021-11-18 20:00:01+00:00	NYFA Australia	Gold Coast, Queensland	"What are @TheEternals⁉️⁉️⁉️ Here is everything you need to know before you watch one of @Marvel’s lesser-known properties.

Check out the trailer for The #Eternals &amp; learn who made them and why they exist on the latest @NYFA blog.

"	r	n
179	1.46142e+18	2021-11-18 19:59:41+00:00	Dina Diab		The new Angelina Jolie movie looks so promising and exciting. 🫀❤️ #Eternals	c	p
180	1.46142e+18	2021-11-18 19:59:18+00:00	Sarah Holy		This is a little late, but #Eternals is such a good movie. I can't wait to see where it goes with the other supernatural heros/vigilantes we're getting this phase. I wanna go see it again so bad!	p	p
181	1.46142e+18	2021-11-18 19:58:24+00:00	A BOOK OF Magazine	Los Angeles, CA	Our favorite #Eternals , #LiaMcHugh/#Sprite  in all her glory. For the full interview and exclusive photos, get your copy here:	c	p 
182	1.46142e+18	2021-11-18 19:57:08+00:00	ؘ	        twice + chaennie + ari	"@KittdoII calor

#gfvip #halloween2021  #rosmello #prelemi #gregorelli #squidgame #dispatchcouple #bbtvi21 #AFazenda #Dune #Eternals #Eternos #TaylorSwift #YUJIN #Kep1 "	o	n
183	1.46142e+18	2021-11-18 19:57:00+00:00	Marianne		The movie theatre at my location was particularly excited about this lol AS AM I!! #Eternals	o	p 
184	1.46142e+18	2021-11-18 19:56:59+00:00	Kerri Gahn		@Warcraft fans that watched #Eternals , thinking about our Azeroth world soul	e	p
185	1.46142e+18	2021-11-18 19:56:59+00:00	Amira Saad Eddine		Me: you can have your opinion about movies i am not going to judge.                                                           people: i DoN’t LiKe MaRvEL iS fOr KidS GrOw uP!!!!!!                           also me:                                 #MarvelStudios #Eternals #Marvel	o	p 
186	1.46142e+18	2021-11-18 19:56:38+00:00	Pop Crave	Miami, FL	Marvel unveils the official character poster for @Harry_Styles’ Eros in #Eternals.	h	p 
187	1.46142e+18	2021-11-18 19:56:29+00:00	Edson	Rio de Janeiro, Brasil	O Harry Styles e irmao do Thanos #Eternals	h	p
188	1.46142e+18	2021-11-18 19:54:19+00:00	The Nerd Stash		"Harry Styles Officially Unveiled As Eros in New ‘Eternals’ Character Poster #eternals #harrystyles 

"	h	p
189	1.46142e+18	2021-11-18 19:53:34+00:00	Ethan	Vancouver, British Columbia	#Eternals has earned $300M at the worldwide box office	m	n 
190	1.46142e+18	2021-11-18 19:50:18+00:00	Movie Chaser		"@Tessicat @Everymancinema Just watched #BlackWidow as my first @MarvelStudios MCU movie that I watched since cinemas reopened here this November.

It's not unsafe to watch @Marvel MCU movies after all!

Should I watch #ShangChi 尚气, #Eternals, #Venom2 in cinemas this Nov &amp; Dec?
"	o	n
191	1.46142e+18	2021-11-18 19:49:14+00:00	Henry - (He/Him)	Norway	Just watched #Eternals and it was amazing. Highly recommend it to anyone who hasn't seen it.	p	p
192	1.46142e+18	2021-11-18 19:47:34+00:00	nikky💞	she\her 🌹🗡	"#ETERNALS SPOILERS 
.
.
.
.
Alrighty how long till we have Icarus falls x Ikaris fan art"	e	n
193	1.46142e+18	2021-11-18 19:46:52+00:00	Tessa	Once Upon A Time In Hollywood	At my favourite cinema for round 2 of #Eternals @Everymancinema	o	p 
194	1.46142e+18	2021-11-18 19:46:21+00:00	One Hit Wonder		I didn't hate the film, despite my tweets but it just lacked any heart or feeling. #Eternals	p	x 
195	1.46142e+18	2021-11-18 19:45:31+00:00	Nu_Millennium_Studios	Atlanta 	"'Eternals’ Screenwriters Break Down the Making of the Film, the Post-Credits Scenes, and the Hardest Scene to Get Right

"	a	n
196	1.46142e+18	2021-11-18 19:45:09+00:00	UPROXX		"Marvel has officially released Harry Styles’ #Eternals character poster and people have a lot of thoughts 

"	h	n
197	1.46142e+18	2021-11-18 19:44:04+00:00	Rotimi au Akinbiyi	England || Asgard || Wakanda	I'm not much of a cinematography guy, but there were some really beautiful shots in #Eternals.	a	p
198	1.46142e+18	2021-11-18 19:42:14+00:00	Marvel Quotes/Comics/Movies		"#Eternals has now broken $300M at global #boxoffice.
@TheEternals @Marvel"	m	p
199	1.46142e+18	2021-11-18 19:42:12+00:00	อาบียุ✨	Sharjah, United Arab Emirates	"Anyway, this year is MCU year. My list so far

#BlackWidow  ✅ 
#ShangChi  ✅ 
#Eternals  ✅ 
#SpiderManNoWayHome  🔜"	r	p
200	1.46142e+18	2021-11-18 19:41:33+00:00	J		"@Marvel #Eternals movie because of its diversity, inclusion, and celebration of humanity.

OK to read
#ThisWeekInMarvel"	p	p
201	1.46142e+18	2021-11-18 19:40:44+00:00	Mister Kris Turnbull	Hackney LDN/Durham, views own	Intro-seducing #STARFOX ⭐️🦊 #Eternals  #Marvel #Eros the brother of #Thanos. #HarryStyles	h	p 
202	1.46142e+18	2021-11-18 19:39:54+00:00	WenRyanz	nowhere	"My MCU Phase 4 ranking  so far 

1. #Eternals
2. #WandaVision
3. #ShangChi
4. #Loki
5. #BlackWidow
6. #WhatIf
7. #TheFalconandTheWinterSoldier

Can’t wait for #SpiderManNoWayHome to top Eternals 😏"	r	p
203	1.46142e+18	2021-11-18 19:38:22+00:00	laras		Can’t believe Lia McHugh reposted my story on her Instagram story🥺 I LOVE HER!!! #Eternals	c	p 
204	1.46142e+18	2021-11-18 19:37:52+00:00	MoviesMatrix🍿	contact@moviesmatrix.com	"Check out this new poster featuring Harry Styles as Eros aka Starfox, brother of Thanos!

(Via: @Fandango | #Eternals #Starfox #Eros) "	h	p
205	1.46142e+18	2021-11-18 19:35:48+00:00	Gitesh Pandya	NYC	"Global #boxoffice breakdown for #Eternals after 2 weeks:

US/Canada $123.6M
Korea $22.9M
UK $15.4M
France $12.2M
Mexico $11.7M
Brazil $9.1M
Australia $8.2M
Italy $7.9M
Japan $7.5M
Germany $7.1M
Taiwan $6.9M
Russia $6.3M
Spain $5.9M
HK $5.7M

INTL $176.4M (59%)
GLOBAL $300M"	m	n
206	1.46142e+18	2021-11-18 19:34:44+00:00	Midgard Times 🎬		Marvel Reveals Harry Styles’ Eros Character Poster &amp; Description for ‘Eternals’	h	n 
207	1.46142e+18	2021-11-18 19:34:25+00:00	Otheo Sketch		"#MarvelStudios #Eternals was good.
I loved the diversity of the casting and the overall story of the movie was enjoyable. But in terms of being memorable, I think there were a lot of big concepts that were improperly explored in this film.
Still, here is my #digitalart  of #Sersi "	e	p
208	1.46142e+18	2021-11-18 19:33:33+00:00	connie’s gf	she/her ⧗ 20	"#LAURENRIDLOFF: she’s my collar

#Makkari #Eternals #TWD "	e	p
209	1.46142e+18	2021-11-18 19:32:33+00:00	Comic Book Nostalgia	Avengers Tower, PDX	Anybody got a background in Weather Science? Im betting this is NOT a good thing...also, how much flooding would be incurred worldwide? #Eternals #Marvel #MCU	p	n 
210	1.46142e+18	2021-11-18 19:31:18+00:00	Fandango	Los Angeles	Meet the Royal Prince of Titan, brother of Thanos, the Knave of Hearts, defeater of Black Roger, the great adventurer, Starfox aka Eros. #Eternals	h	p 
211	1.46142e+18	2021-11-18 19:30:51+00:00	Comic Book Fans	New York	"Fans are gushing over Harry Styles' #Eternals poster.
"	h	p
212	1.46142e+18	2021-11-18 19:30:51+00:00	Infinity War Fans	New York, NY	"Harry Styles’ #Eternals poster is breaking people’s brains.
"	h	p
213	1.46142e+18	2021-11-18 19:30:50+00:00	MCU Fanatics	United States	"Everyone's in love with Harry Styles' #Eternals poster.
"	h	p
214	1.46142e+18	2021-11-18 19:30:50+00:00	ComicBookRumors	New York, NY	"Harry Styles has always been a heartthrob, and fans are loving his #Eternals poster.
"	h	p
215	1.46142e+18	2021-11-18 19:30:50+00:00	MCU Updates	Los Angeles, CA	"Fans are absolutely melting down over the reveal of Harry Styles' official #Eternals poster, revealing him as the character of Eros.
"	h	p
216	1.46142e+18	2021-11-18 19:28:14+00:00	Cincinnatus	Bay Area, CA	🤦‍♂️ this is beyond embarrassing #JusticeforJulius #BidenDelivers #NoWayHome #PokemonBrilliantDiamond #JusticeWorldTour #Eternals #IndonesiaMasters2021 #Adele	p	n 
217	1.46142e+18	2021-11-18 19:27:58+00:00	Austin	don't worry about it	"From range day to #Eternals 
... good day."	p	p
218	1.46142e+18	2021-11-18 19:27:25+00:00	ComingSoon.net	Contact: editor@comingsoon.net	"Marvel Studios Confirms Harry Styles’ #Eternals Character in New Poster
"	h	n
219	1.46142e+18	2021-11-18 19:27:12+00:00	Lisa Hilton	Wallasey, England	Celebrating amazing monitoring grades and a postcard from the head of year with a trip to the flicks 🥰🥳🥰#starboy #eternals #hardworker #hewillgofar	o	n 
220	1.46142e+18	2021-11-18 19:25:03+00:00	Spidey_Updates🕷	Metaverse	#Eternals has earned $300M at the worldwide box office. 🤧🎊🎉🙌	m	p 
221	1.46142e+18	2021-11-18 19:24:25+00:00	MCU News		#Eternals has earned $300M at the worldwide box office so far since it’s release on November 5 💰	m	p 
222	1.46141e+18	2021-11-18 19:24:10+00:00	★ ISO LONG ISLAND TIX	{fan acc} 	Check out Eros’ brand new character poster and see @Harry_Styles in Marvel Studios’ #Eternals  only in theaters NOW! ⭐️🦊	h	p 
223	1.46141e+18	2021-11-18 19:23:41+00:00	BlackNNerdyNetwork		"Character Poster for Eros (@Harry_Styles ) in #Eternals has been revealed.

#Eros "	h	n
224	1.46141e+18	2021-11-18 19:21:39+00:00	Marwan AlShafei	Fortress of Solitude	"The Eternals movie has recently gotten some controversy over its depiction of two gay characters. I wanted to talk about why this is even considered ""controversial"" makes no sense.
-&gt;"	e	n
225	1.46141e+18	2021-11-18 19:20:44+00:00	𝓐		"ITS REAL, I STILL CANT BELIEVE IT
ALSO HE GOT HIS OWN POSTER !!!
#Eternals "	h	p
